Id,Probability
191,0.0496948784105207
192,0.0645610821335194
193,0.0424915651203658
194,0.041464076205499
195,0.0683943214407325
196,0.0649429067518629
197,0.0249043692952785
198,0.0349845213973758
199,0.0478011082215152
200,0.0290409736927124
201,0.088090812398293
202,0.0241942286622825
203,0.232665323792731
204,0.0242035979238425
205,0.0268684921387773
206,0.0309478521464776
207,0.0683134957663733
208,0.0358017644077692
209,0.0864201345773379
210,0.0181843319167385
211,0.104816677191316
212,0.0774369997305339
213,0.0443210956176061
214,0.0513805086336564
215,0.0776289134644749
216,0.0855093336228655
217,0.0191787738170482
218,0.0739852701082813
219,0.0463779359805633
220,0.0286612349453055
221,0.0770116257658777
222,0.0313631682982946
223,0.0449857213159266
224,0.0446085005186557
225,0.0376111100419491
226,0.090721999778111
227,0.0501783158974083
228,0.0431088250753663
229,0.0667598933294314
230,0.267241864772927
231,0.245743855203908
232,0.0318527754457189
233,0.0299181029954847
234,0.0279459017158601
235,0.026506880300415
236,0.133499764153678
237,0.0290197367698639
238,0.0193809915224149
239,0.093802510807202
240,0.0662294029376737
241,0.0573281144702597
242,0.0445372225436732
243,0.0403093631269497
244,0.0335198985530465
245,0.0887346297286092
246,0.0241303276520042
247,0.0710455767704852
248,0.0271952731988409
249,0.0387263863127811
250,0.11020564033576
251,0.033086704979
252,0.0403030017539456
253,0.0393824955303896
254,0.0694986268482212
255,0.0164542774621177
256,0.0476371610306968
257,0.0804681086958168
258,0.091990858486679
259,0.0419163926621732
260,0.130636898167649
261,0.0629076424536956
262,0.068867793017299
263,0.0227369155530839
264,0.0808515385802245
265,0.0506772773026476
266,0.0673358663516557
267,0.111460089010684
268,0.0761728784931637
269,0.0310202118145739
270,0.0390931313042131
271,0.0275660716953453
272,0.0623243210525266
273,0.0252761567727588
274,0.0374282601695476
275,0.0251199321069136
276,0.0672741800831395
277,0.0259728383756776
278,0.052533001720287
279,0.0540527338528785
280,0.0764888822227644
281,0.466393152131808
282,0.0622489550743749
283,0.0750496147376335
284,0.0311197836603002
285,0.039673171881941
286,0.0622332377277681
287,0.0833777116856828
288,0.0897399562824325
289,0.0542069803600951
290,0.0513282208981155
291,0.10831354722529
292,0.0233395957985608
293,0.0868448388336276
294,0.0501708347963592
295,0.022393327310524
296,0.0845729354120153
297,0.0316722557019561
298,0.0405016455747627
299,0.0262855423785459
300,0.0301163442404385
301,0.0922684974880793
302,0.0386812735902402
303,0.0252855680162812
304,0.0287530881787239
305,0.176049397251201
306,0.0498925242267539
307,0.0136944582528978
308,0.769655002150397
309,0.186715364384185
310,0.0752184225993509
311,0.324679113844763
312,0.0517793405512081
313,0.16067511384629
314,0.0241618637468156
315,0.0854140366612615
316,0.0816331592907242
317,0.152596506763495
318,0.0406336311432257
319,0.0328366566141151
320,0.0561293933316266
321,0.110062730900706
322,0.0555933684638132
323,0.0637920272546369
324,0.0756190600256871
325,0.0953790338275222
326,0.0263268130192365
327,0.0267837499485984
328,0.0346847391389421
329,0.0803772014692425
330,0.0352162771307497
331,0.0845369970738295
332,0.0507337433606491
333,0.0782851708883991
334,0.0390863477715467
335,0.0497257172890135
336,0.055605353902434
337,0.0826923970691012
338,0.0194529712514306
339,0.0532220477663075
340,0.0836644375119995
341,0.0313320247843548
342,0.0426056500073121
343,0.0706625417090387
344,0.0432381339573453
345,0.0231724183175956
346,0.0353380499619678
347,0.233651854534764
348,0.0918043632519312
349,0.0569017667416797
350,0.051105078233961
351,0.0572445036155059
352,0.0467006302685618
353,0.0303412928993854
354,0.0671710227585377
355,0.050187795761494
356,0.0348749138780014
357,0.0560203436634097
358,0.0270771999711069
359,0.0315758444719142
360,0.0798570548951749
361,0.0588936032292753
362,0.0690677492209698
363,0.0401048750859672
364,0.0690647473259788
365,0.170967888777137
366,0.134434253321919
367,0.102805415450387
368,0.042391421281424
369,0.0337739517374292
370,0.095505223109001
371,0.0494831254386151
372,0.0782485818253146
373,0.0456835225780867
374,0.0599038697762542
375,0.046647999215349
376,0.0187863039748939
377,0.097336353492005
378,0.0265707469663533
379,0.0519083909903993
380,0.0523281570223572
381,0.063698014729502
382,0.0334362886782756
383,0.0162483368480586
384,0.146342266078335
385,0.0303854852669458
386,0.0400523928125995
387,0.0337422160410666
388,0.0760426752900423
389,0.0299930983445606
390,0.039642153409756
391,0.0337604753818357
392,0.0352741426261756
393,0.027212636102277
394,0.0993768884482035
395,0.0188889264845612
396,0.0290835130333261
397,0.031629732736149
398,0.0641662475667146
399,0.0293780475777137
400,0.0652673227034781
401,0.0271307933652456
402,0.0236315709605193
403,0.0445961033062062
404,0.0272815030981132
405,0.00165451187877226
406,0.0278495313508088
407,0.0387050223682621
408,0.0758214241256552
409,0.0858942481594856
410,0.0744589867420237
411,0.0849197562366573
412,0.043025171523902
413,0.0729354506766779
414,0.0559756621702768
415,0.0403910570480429
416,0.0907379367517602
417,0.0590807582690569
418,0.0712287393196135
419,0.0290454030153154
420,0.0865070950432247
421,0.0265786339142001
422,0.0386252874653309
423,0.0923461662714881
424,0.0283070218615691
425,0.0343126224863825
426,0.0167562936009606
427,0.0245399690597912
428,0.0349684708692951
429,0.0723376980140185
430,0.0465386548700086
431,0.19989360871425
432,0.0294050479001104
433,0.0721189621064648
434,0.0491062416179332
435,0.0498975026118229
436,0.076369067537745
437,0.0989176421528557
438,0.108592266006231
439,0.0370627224503998
440,0.100015527951062
441,0.0537356842294831
442,0.0779752296686875
443,0.0805119886156489
444,0.00556468619439767
445,0.109417550825397
446,0.192151840345791
447,0.0227602350011369
448,0.125513827372854
449,0.0841528688658432
450,0.0282401867961073
451,0.0441759610869157
452,0.0349842046636661
453,0.0973728757834587
454,0.0769668589022118
455,0.0579681751306444
456,0.078422795770646
457,0.0452701602810175
458,0.0602351512247969
459,0.061142145337911
460,0.0566723242411266
461,0.0711167883764303
462,0.0856643645979105
463,0.0391229407847971
464,0.0639250177935811
465,0.0543967680849222
466,0.0353771096433509
467,0.0369970495569027
468,0.0875015441045582
469,0.0271615600942344
470,0.148309320699637
471,0.0204025036158619
472,0.046097184562101
473,0.198452787031919
474,0.0737982713735182
475,0.071762895725535
476,0.0275201790985155
477,0.0356591874178627
478,0.0414960528452433
479,0.0309069109559939
480,0.0257920121292631
481,0.0549911956911529
482,0.0149729911836173
483,0.0329530897720951
484,0.05240516253691
485,0.0282243043887991
486,0.147559067078799
487,0.0191476749672226
488,0.0457237427559121
489,0.0526813282285196
490,0.0173972676697796
491,0.0301631730893019
492,0.0612548915648371
493,0.0286157954247836
494,0.0414690873985596
495,0.0377149699676569
496,0.0498828179610134
497,0.0375492063910023
498,0.0722969891341317
499,0.148106105842948
500,0.0401823847360892
501,0.0905693500513443
502,0.0559830314068703
503,0.0734509442528727
504,0.0625284509326562
505,0.0485465169145449
506,0.0169383859455398
507,0.041584069884354
508,0.0284094391470498
509,0.0371236597189235
510,0.0493847995471987
511,0.0621291620551986
512,0.0432599885677699
513,0.0430959220301636
514,0.0376819676516401
515,0.060903419584487
516,0.205426004165472
517,0.038755042286701
518,0.0312511436743614
519,0.0368669515960262
520,0.0580324883391153
521,0.0326199355929645
522,0.0373429539623388
523,0.0803786927850184
524,0.0487769072699707
525,0.0437810271566867
526,0.0289348731992563
527,0.0724540354933998
528,0.0584174764499809
529,0.0298185894718754
530,0.0747465211386876
531,0.0381218709953451
532,0.0171612278865807
533,0.0596451991008507
534,0.0167322055574157
535,0.0634678910452339
536,0.0364522205273594
537,0.0272078016966937
538,0.072562662150341
539,0.0310772735295938
540,0.0252237890328454
541,0.0526540299343287
542,0.0418453239032227
543,0.0358065614689675
544,0.0985518639118608
545,0.0921511194430353
546,0.0233295078761504
547,0.0999098538322117
548,0.0332995843159694
549,0.0222232668354157
550,0.135135874395249
551,0.0962549015896326
552,0.0160686842162411
553,0.0564457585676122
554,0.0493268529927341
555,0.070830587872917
556,0.0941008987063902
557,0.108767374445927
558,0.0697492254108485
559,0.0793615263901358
560,0.0245261668886284
561,0.0250010180738045
562,0.0495177273437712
563,0.112925085426941
564,0.0382949662754419
565,0.105603690432427
566,0.030076904178677
567,0.0274338551713107
568,0.0345844894731107
569,0.268587721010729
570,0.0261964719264161
571,0.190753796028909
572,0.0849659060723208
573,0.086439759857409
574,0.119927396962184
575,0.0410390518928836
576,0.0358550401540938
577,0.0330668699445611
578,0.0527525105217296
579,0.142604863641686
580,0.0400679570239732
581,0.0678690174956013
582,0.0428036049489261
583,0.0312841978870626
584,0.0801383824932921
585,0.0854569501093434
586,0.0203076632783369
587,0.0358267218571327
588,0.0736771732551051
589,0.0668933479430837
590,0.043461033676752
591,0.0670631344307203
592,0.0807630934369271
593,0.04657264496999
594,0.0238214588432409
595,0.0914185251981351
596,0.0235213592300515
597,0.0623911506219101
598,0.0286444307745389
599,0.0616765157914326
600,0.0327552940001299
601,0.0318595522892882
602,0.0732497463290247
603,0.0448466851983885
604,0.0545939250541151
605,0.0792317585005241
606,0.066617242848331
607,0.0181583194967947
608,0.0331108930265426
609,0.0476034094606845
610,0.0288489919620721
611,0.0717398294833713
612,0.0292750151937696
613,0.0400107480830372
614,0.0716856261882889
615,0.0386744569026296
616,0.024344991396802
617,0.0652887057776345
618,0.0528581104663961
619,0.0422805933520269
620,0.0659530538900009
621,0.0348959019768716
622,0.0555704677245179
623,0.0351214043009325
624,0.0291874140728058
625,0.0500559517730834
626,0.36447217006954
627,0.0982865873376811
628,0.0729365319820031
629,0.0315677697088424
630,0.103379342477092
631,0.0282254782475694
632,0.0593033362582318
633,0.0263057417611718
634,0.0487286622226263
635,0.101956318847313
636,0.0157211683548151
637,0.0379338022327954
638,0.0413940315400215
639,0.0605509879259365
640,0.0335398848965779
641,0.0371810130765466
642,0.08672539898407
643,0.119274708972681
644,0.0961516695129744
645,0.0732479909346803
646,0.0605334379948838
647,0.0300347184583907
648,0.0566540334980176
649,0.0210867707955807
650,0.0325244352941774
651,0.167218517506265
652,0.063973636075115
653,0.073519887393032
654,0.211888695898968
655,0.0575719674753031
656,0.0371743751930187
657,0.0373984146017557
658,0.0390181777873165
659,0.0979816006055789
660,0.0993507970960378
661,0.0486121506886094
662,0.13613558197494
663,0.0919168881263455
664,0.157257446993192
665,0.106472274880775
666,0.0300949704485812
667,0.0904615875823804
668,0.0539086549308883
669,0.0477919639067717
670,0.0288770067088788
671,0.0300074442075723
672,0.0560497131150958
673,0.0361352203919966
674,0.0343265551810695
675,0.0860338678424945
676,0.0705034127938319
677,0.0402786734813349
678,0.0292787465139396
679,0.0633798829870067
680,0.100272188065601
681,0.105445183339679
682,0.0625681562468798
683,0.0422691779799757
684,0.0340833317569739
685,0.0376004262914564
686,0.0254733846101628
687,0.0266115146925521
688,0.0211627823796637
689,0.0933594090974582
690,0.0316030284697005
691,0.0403266920390595
692,0.0558015471257541
693,0.0357806154179437
694,0.0470555546150463
695,0.0261503909283508
696,0.0433786159124529
697,0.0153506677306945
698,0.0497148971240779
699,0.139348282784184
700,0.0300244646736121
701,0.0244061358408674
702,0.0882914261605337
703,0.0868684253218719
704,0.732298129720396
705,0.067556753430261
706,0.0296486255705985
707,0.0762609140102453
708,0.0359001049647618
709,0.0328720740889317
710,0.0323836385777565
711,0.0479870399323712
712,0.0822214943769501
713,0.0512789737041056
714,0.0450731781424232
715,0.0457727142950461
716,0.0142297492846406
717,0.039694557777951
718,0.103792556525799
719,0.031428838588178
720,0.0269294588707499
721,0.0290989819718521
722,0.09638622235747
723,0.0547451525124477
724,0.0682725054734176
725,0.139089177646268
726,0.0634091346805813
727,0.0637666683884501
728,0.0274381717996192
729,0.0399976704304601
730,0.268127211934903
731,0.0396248299209511
732,0.0486333661570408
733,0.0211411555445644
734,0.0516772406949935
735,0.0277120521738995
736,0.0224842985029263
737,0.0951481142293051
738,0.0351750819104219
739,0.0607840258225293
740,0.034595055636818
741,0.0860903663766877
742,0.0503442946673712
743,0.0550658882510611
744,0.0334923556454613
745,0.0332889302936719
746,0.0965186483154317
747,0.0324645329998754
748,0.051803001346038
749,0.0542450279075069
750,0.0484560872335022
751,0.105004777895941
752,0.0265958937572529
753,0.0173788175780714
754,0.0235371527827298
755,0.0896841409300254
756,0.0498099848139126
757,0.0236259568384235
758,0.0342472518217384
759,0.0451239172160861
760,0.0500854535384194
761,0.0316947306661297
762,0.052418531226078
763,0.0120816921608991
764,0.0427745332350928
765,0.0324179698144672
766,0.0616301445892277
767,0.0350217703115839
768,0.0442872833786637
769,0.0299980059336266
770,0.0555284198409185
771,0.0313921636509738
772,0.13794766901147
773,0.0741997851989022
774,0.0450404496545295
775,0.0746306870760848
776,0.0912989495021794
777,0.0977194173199099
778,0.0531745171759674
779,0.0512366331204799
780,0.138891495607492
781,0.014369238522725
782,0.0674458046606548
783,0.0520971484038212
784,0.0473922578280329
785,0.0458870633338653
786,0.0826202553346418
787,0.0600748649141755
788,0.0785230006062065
789,0.0162482745867004
790,0.168449691789727
791,0.0682842025401421
792,0.240330438738981
793,0.225484770093201
794,0.0779630784368683
795,0.0512420203368121
796,0.0283852871226373
797,0.095539896278303
798,0.0300390019199238
799,0.048612550348005
800,0.0930958055380528
801,0.0260145439145246
802,0.0510614846813166
803,0.0936395696198729
804,0.0619051445403317
805,0.114591120797487
806,0.034332569770171
807,0.0310921305114411
808,0.127205114151819
809,0.0722420597558736
810,0.0509095918740531
811,0.0692700675572892
812,0.027649762913751
813,0.0767580713426676
814,0.0649161762674968
815,0.072589222899616
816,0.0734685921403131
817,0.0262092144651239
818,0.0439179242201719
819,0.0363599394398183
820,0.0430707820820517
821,0.0735483993325592
822,0.0285596199507168
823,0.0374846670111925
824,0.0838136256246455
825,0.0480275458920919
826,0.03160555342974
827,0.0347227369910299
828,0.0247604224363814
829,0.0451895198526641
830,0.0757162742977546
831,0.0960505978903986
832,0.101615268300848
833,0.16001004043197
834,0.0385964304485058
835,0.0974735904930667
836,0.0816414692994354
837,0.131547932479914
838,0.0905361703869904
839,0.0881232118878984
840,0.119514916440313
841,0.0442013817052778
842,0.0588401220611318
843,0.0635092868850205
844,0.082274037476311
845,0.00756280099968293
846,0.677909316992653
847,0.0459904737396658
848,0.0242806597190268
849,0.115724371128446
850,0.056135868266411
851,0.024527852349104
852,0.0166403790731999
853,0.076519300699202
854,0.0975799841784936
855,0.0198406456371033
856,0.0647814954765307
857,0.0807636617597743
858,0.0483459075730192
859,0.0272476193221984
860,0.0451037677471292
861,0.148753179612488
862,0.0295376275676831
863,0.0586888377316856
864,0.0547820040233064
865,0.0384801250607311
866,0.0418527980182037
867,0.0316657805567247
868,0.0582345404298983
869,0.0732331492048807
870,0.0230623121650188
871,0.0330155763402679
872,0.0775388525184819
873,0.0398284904540067
874,0.0193517147033481
875,0.0231423166299787
876,0.0862110644513327
877,0.0405181053430485
878,0.0801936784454249
879,0.0238128318254051
880,0.0606535017218695
881,0.0587956192120513
882,0.0838600139349202
883,0.167036497593689
884,0.0402428115673023
885,0.0201182359779008
886,0.0820479947505399
887,0.112605993166754
888,0.0156350493315902
889,0.0229593508805106
890,0.0666100727006493
891,0.0243032164046246
892,0.0577992371121576
893,0.344427510579492
894,0.15684090380426
895,0.0461075320433933
896,0.0845678476404443
897,0.0488981198086487
898,0.0293132339934107
899,0.054282182847487
900,0.0258738437114279
901,0.102896919059354
902,0.0929421239837958
903,0.0475804615556108
904,0.0355464873652965
905,0.0338514915592808
906,0.0544741710471926
907,0.161760562766946
908,0.0120126524633949
909,0.0863689661515664
910,0.0355662261718671
911,0.00774631306996103
912,0.0602385382929765
913,0.0265872249028646
914,0.0739422700598591
915,0.0950584929119573
916,0.120107794822385
917,0.114883256763933
918,0.0422552402785756
919,0.0395823387322415
920,0.0224768325686569
921,0.0537036724097524
922,0.105136579074218
923,0.0771135918640829
924,0.0305012344037172
925,0.0508376017035349
926,0.168472216350506
927,0.0915447195930321
928,0.0625959243390285
929,0.0432786636125866
930,0.215015618586591
931,0.136171331737714
932,0.0958758381867336
933,0.111717845356317
934,0.0544145730227431
935,0.0230120448730683
936,0.0184709885793258
937,0.0408667550144149
938,0.0787196706721652
939,0.0690368814415976
940,0.0155515051140086
941,0.0768746247353002
942,0.0244216158873428
943,0.107286852653664
944,0.096621693419392
945,0.056866735002441
946,0.0823406830557325
947,0.0557879785993501
948,0.085287120045335
949,0.0947958503772549
950,0.0572555659894518
951,0.0232606630603879
952,0.152494587940161
953,0.043803678037933
954,0.0243170513408275
955,0.0576592109358848
956,0.0603660306786388
957,0.0701583666627089
958,0.0361573981464963
959,0.0436014991267762
960,0.0290788109756337
961,0.0371332936126876
962,0.0490343500194139
963,0.0293485337603513
964,0.0892615054054233
965,0.0634822529330937
966,0.0679778338731871
967,0.101864865919706
968,0.0395154743832504
969,0.163824611701471
970,0.0658711992303322
971,0.0273702959920796
972,0.224939303174929
973,0.0551597839402997
974,0.0628658115110871
975,0.0361285347317686
976,0.00445856973482038
977,0.0770047564022565
978,0.0348625612284328
979,0.0958316576403698
980,0.66020329869029
981,0.0240467229611753
982,0.0317089085259656
983,0.039141204352797
984,0.0228752556120406
985,0.11001456645203
986,0.197395222345
987,0.0368159462037205
988,0.0556223363161436
989,0.0650570988545703
990,0.0772958285630654
991,0.0453581007034027
992,0.0313367783410873
993,0.0531605112990666
994,0.0572912175917793
995,0.0244968723800291
996,0.0265807048445173
997,0.0290360869276078
998,0.109279772653683
999,0.0494451112657508
1000,0.0348881435530629
1001,0.0196857600883268
1002,0.0684005148149053
1003,0.0828172281519295
1004,0.0465812043446422
1005,0.052193813642799
1006,0.0673691384177858
1007,0.0741494858596717
1008,0.0308985252850742
1009,0.0640829240520392
1010,0.0396419490252002
1011,0.0369315066591278
1012,0.0637972813881481
1013,0.044170894674809
1014,0.0854717973609558
1015,0.0397622305916996
1016,0.0980037572642129
1017,0.0176317832239481
1018,0.00776826641310083
1019,0.0457331748312396
1020,0.018706582576881
1021,0.040053622526857
1022,0.0773298675369573
1023,0.0898430736754122
1024,0.0142740691427984
1025,0.0343840764696581
1026,0.0455186475975034
1027,0.0880513087047733
1028,0.0861089207333703
1029,0.0250965522597262
1030,0.0370985098210734
1031,0.0501071890403783
1032,0.0826040196734336
1033,0.0259457049850994
1034,0.0289904404049484
1035,0.0268775868450799
1036,0.0617766550961841
1037,0.0457873320094702
1038,0.0355367649987096
1039,0.0292361624451381
1040,0.0233011592410567
1041,0.043431032745026
1042,0.145312352773516
1043,0.0877331700297511
1044,0.0619498303851161
1045,0.0949406418593309
1046,0.0540945828939128
1047,0.073277540431262
1048,0.0294657270347818
1049,0.070780463941222
1050,0.0543026580808207
1051,0.0379245310884928
1052,0.0914961538568571
1053,0.101880105818029
1054,0.0339385869907225
1055,0.0945266068586081
1056,0.0237292507973716
1057,0.0341647014847312
1058,0.119838048959099
1059,0.0872724487677952
1060,0.0861882588106937
1061,0.0105680828126481
1062,0.0399685359622765
1063,0.0296983930551612
1064,0.0559351062752885
1065,0.0487507752307492
1066,0.0464225145049104
1067,0.0455807478197991
1068,0.0298234154096984
1069,0.0719796538105958
1070,0.0348269272981722
1071,0.0678940951448104
1072,0.0591347581267969
1073,0.0239984954446578
1074,0.0707820460043081
1075,0.0359230288701911
1076,0.119800209947395
1077,0.0427902692265793
1078,0.035378942721498
1079,0.181124213477469
1080,0.0377962844490763
1081,0.0309537319480966
1082,0.0373160016421456
1083,0.0526256188859298
1084,0.0696089210513007
1085,0.0661717980884249
1086,0.0374465452706365
1087,0.0381062711662813
1088,0.127867740170232
1089,0.033180484228907
1090,0.030462469057121
1091,0.054565918926217
1092,0.0347304379622128
1093,0.0698038100464755
1094,0.0419641426152734
1095,0.0847103210110198
1096,0.0590853912043939
1097,0.0256434472913198
1098,0.0573703910390735
1099,0.0855398860601729
1100,0.0357917484939084
1101,0.0669336827226183
1102,0.0531479160691385
1103,0.050893630896666
1104,0.0331416879264742
1105,0.0858069165421535
1106,0.0422375926471764
1107,0.109444096959528
1108,0.104608776915246
1109,0.084605128175745
1110,0.0538178029778088
1111,0.056119978834633
1112,0.0664775184667243
1113,0.0575298878423883
1114,0.0404911620236861
1115,0.0531940944588806
1116,0.082488315537688
1117,0.0597640676038766
1118,0.0537139643551596
1119,0.0811919736796019
1120,0.0617590099747029
1121,0.0446957767385164
1122,0.0341676938456463
1123,0.0996684543032404
1124,0.109870473448414
1125,0.022180555581342
1126,0.0768643323502757
1127,0.0447068302718588
1128,0.128848510021171
1129,0.0640088107047461
1130,0.0506532615196496
1131,0.0685781334393132
1132,0.712416231551507
1133,4.23517462669992e-13
1134,0.0643622220869022
1135,0.0200044329455218
1136,0.0418067665844664
1137,0.0284549521176406
1138,0.0555277318750226
1139,0.0331635025005275
1140,0.0678416230475648
1141,0.123997176331395
1142,0.0521875704490161
1143,0.144497420186814
1144,0.256736929783662
1145,0.0975198604786168
1146,0.0655225585305135
1147,0.0610442953137524
1148,0.0348368302703898
1149,0.0372307085254482
1150,0.0448442725510317
1151,0.0465195499948615
1152,0.0369394505757002
1153,0.0312767769524466
1154,0.0364853456893852
1155,0.073573842645757
1156,0.051611909358993
1157,0.0256130083714083
1158,0.0272044030226524
1159,0.0746133465385201
1160,0.055006479595183
1161,0.157526072923847
1162,0.0869457834718696
1163,0.0642700191697402
1164,0.0301382997920845
1165,0.0225318164407865
1166,0.0711293381359813
1167,0.743278042413988
1168,0.0475307117297697
1169,0.039895146522096
1170,0.0908053901719741
1171,0.263951913296189
1172,0.0727977300800269
1173,0.0492151060990821
1174,0.0760696629872294
1175,0.0375551472934367
1176,0.0268282765472166
1177,0.734468388275308
1178,0.0530622324226501
1179,0.0202188689034016
1180,0.0743494091567557
1181,0.0945879211178714
1182,0.0693127464140334
1183,0.0679606647396209
1184,0.0436504834240778
1185,0.0718652166934154
1186,0.111028527727217
1187,0.0384839716805769
1188,0.210031654490003
1189,0.0605640063823311
1190,0.0302383589475279
1191,0.0437344696684068
1192,0.0378202664088645
1193,0.218823521276331
1194,0.0291612600559948
1195,0.0965462200578484
1196,0.0219522388000265
1197,0.0341217968729786
1198,0.0408051155786983
1199,0.0649171887502922
1200,0.0466475749443011
1201,0.0302886599834156
1202,0.0349030928507713
1203,0.0328662637457186
1204,0.0277659734140806
1205,0.0740580887033313
1206,0.0386705624515505
1207,0.349232840512835
1208,0.0601474803956847
1209,0.0790489881735066
1210,0.062123001796912
1211,0.0459521460153715
1212,0.0822601547518053
1213,0.0313742364052906
1214,0.0211407836521407
1215,0.534112119374378
1216,0.0466062155186341
1217,0.0885420115378792
1218,0.0288870739998412
1219,0.0154266555268671
1220,0.0339007723259978
1221,0.0693841214944323
1222,0.0383384953434605
1223,0.106181585554131
1224,0.0220335431722918
1225,0.0669975957764407
1226,0.0341933821501334
1227,0.0308126812241755
1228,0.0512538737311356
1229,0.2134271660105
1230,0.484169016365839
1231,0.0322281855842552
1232,0.192695349689865
1233,0.0494021397294735
1234,0.933256207297453
1235,0.278221644352129
1236,0.0343209438677328
1237,0.0655322950186985
1238,0.36498653170366
1239,0.095074879865704
1240,0.0883320230437438
1241,0.0207399010181881
1242,0.0574502080657256
1243,0.0586136267357728
1244,0.0542528156316736
1245,0.0838542620501174
1246,0.175477301670242
1247,0.080587553475644
1248,0.0249728977211107
1249,0.0904207200176489
1250,0.0457389692668934
1251,0.17401861808857
1252,0.0240421859105521
1253,0.0392873190156274
1254,0.102762374671552
1255,0.0499713337273849
1256,0.103318462327066
1257,0.0452081756191917
1258,0.0959786665206712
1259,0.0499732403210851
1260,0.102443019885299
1261,0.072878081571853
1262,0.0462075233405398
1263,0.0687524698080985
1264,0.030111177866049
1265,0.0275963430280993
1266,0.0884455807470727
1267,0.0289628876901532
1268,0.0629589382791512
1269,0.0369532323316245
